game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,source,_date,_home_key,_away_key,_fuse_key,_score_nonnull,_has_start,_quality
401587253,2023,2023-12-31,2023-12-31 20:30:00+00:00,Lindenwood Lions,Southern Indiana Screaming Eagles,62,73,30.0,31.0,32.0,42.0,False,Hyland Arena,espn,2023-12-31,lindenwoodlions,southernindianascreamingeagles,2023-12-31|lindenwoodlions|southernindianascreamingeagles,6,True,16
401587673,2023,2023-12-31,2023-12-31 20:00:00+00:00,Milwaukee Panthers,Wright State Raiders,91,83,36.0,41.0,55.0,42.0,False,UW-Milwaukee Panther Arena,espn,2023-12-31,milwaukeepanthers,wrightstateraiders,2023-12-31|milwaukeepanthers|wrightstateraiders,6,True,16
401606614,2023,2023-12-31,2023-12-31 20:00:00+00:00,Mississippi State Bulldogs,Bethune-Cookman Wildcats,85,62,41.0,22.0,44.0,40.0,False,Humphrey Coliseum,espn,2023-12-31,mississippistatebulldogs,bethunecookmanwildcats,2023-12-31|mississippistatebulldogs|bethunecookmanwildcats,6,True,16
401603546,2023,2023-12-31,2023-12-31 21:30:00+00:00,NJIT Highlanders,Morgan State Bears,69,53,38.0,30.0,31.0,23.0,False,Joel & Diane Bloom Wellness and Events Center,espn,2023-12-31,njithighlanders,morganstatebears,2023-12-31|njithighlanders|morganstatebears,6,True,16
401583752,2023,2023-12-31,2023-12-31 20:00:00+00:00,Oklahoma Sooners,Monmouth Hawks,72,56,32.0,28.0,40.0,28.0,False,Lloyd Noble Center,espn,2023-12-31,oklahomasooners,monmouthhawks,2023-12-31|oklahomasooners|monmouthhawks,6,True,16
401603543,2023,2023-12-31,2023-12-31 20:00:00+00:00,Oklahoma State Cowboys,South Carolina State Bulldogs,86,70,38.0,34.0,48.0,36.0,False,Gallagher-Iba Arena,espn,2023-12-31,oklahomastatecowboys,southcarolinastatebulldogs,2023-12-31|oklahomastatecowboys|southcarolinastatebulldogs,6,True,16
401594547,2023,2023-12-31,2023-12-31 21:00:00+00:00,Ole Miss Rebels,Bryant Bulldogs,95,78,41.0,30.0,54.0,48.0,False,The Sandy and John Black Pavilion at Ole Miss,espn,2023-12-31,olemissrebels,bryantbulldogs,2023-12-31|olemissrebels|bryantbulldogs,6,True,16
401587671,2023,2023-12-31,2023-12-31 19:00:00+00:00,Purdue Fort Wayne Mastodons,Detroit Mercy Titans,91,56,34.0,29.0,57.0,27.0,False,Memorial Coliseum (IN),espn,2023-12-31,purduefortwaynemastodons,detroitmercytitans,2023-12-31|purduefortwaynemastodons|detroitmercytitans,6,True,16
401606992,2023,2023-12-31,2023-12-31 21:00:00+00:00,San Diego Toreros,Westcliff Warriors,78,65,42.0,27.0,36.0,38.0,False,Jenny Craig Pavilion,espn,2023-12-31,sandiegotoreros,westcliffwarriors,2023-12-31|sandiegotoreros|westcliffwarriors,6,True,16
401587257,2023,2023-12-31,2023-12-31 21:30:00+00:00,SIU Edwardsville Cougars,Western Illinois Leathernecks,70,78,32.0,33.0,38.0,45.0,False,First Community Arena,espn,2023-12-31,siuedwardsvillecougars,westernillinoisleathernecks,2023-12-31|siuedwardsvillecougars|westernillinoisleathernecks,6,True,16
401580026,2023,2023-12-31,2023-12-31 20:00:00+00:00,South Dakota Coyotes,Omaha Mavericks,51,67,25.0,39.0,26.0,28.0,False,Sanford Coyote Sports Center,espn,2023-12-31,southdakotacoyotes,omahamavericks,2023-12-31|southdakotacoyotes|omahamavericks,6,True,16
401580025,2023,2023-12-31,2023-12-31 20:00:00+00:00,South Dakota State Jackrabbits,North Dakota Fighting Hawks,80,61,36.0,33.0,44.0,28.0,False,Frost Arena,espn,2023-12-31,southdakotastatejackrabbits,northdakotafightinghawks,2023-12-31|southdakotastatejackrabbits|northdakotafightinghawks,6,True,16
401587255,2023,2023-12-31,2023-12-31 21:30:00+00:00,Southeast Missouri State Redhawks,Morehead State Eagles,64,83,33.0,40.0,31.0,43.0,False,Show Me Center,espn,2023-12-31,southeastmissouristateredhawks,moreheadstateeagles,2023-12-31|southeastmissouristateredhawks|moreheadstateeagles,6,True,16
401604286,2023,2023-12-31,2023-12-31 20:00:00+00:00,Southern Jaguars,Ecclesia Royals,115,42,59.0,20.0,56.0,22.0,False,F.G. Clark Activity Center,espn,2023-12-31,southernjaguars,ecclesiaroyals,2023-12-31|southernjaguars|ecclesiaroyals,6,True,16
401607360,2023,2023-12-31,2023-12-31 21:00:00+00:00,Stanford Cardinal,Arizona Wildcats,100,82,44.0,35.0,56.0,47.0,False,Maples Pavilion,espn,2023-12-31,stanfordcardinal,arizonawildcats,2023-12-31|stanfordcardinal|arizonawildcats,6,True,16
401580024,2023,2023-12-31,2023-12-31 20:00:00+00:00,St. Thomas-Minnesota Tommies,Kansas City Roos,77,56,32.0,33.0,45.0,23.0,False,Schoenecker Arena,espn,2023-12-31,stthomasminnesotatommies,kansascityroos,2023-12-31|stthomasminnesotatommies|kansascityroos,6,True,16
401611538,2023,2023-12-31,2023-12-31 18:00:00+00:00,UMass Lowell River Hawks,Emerson Lions,116,48,58.0,29.0,58.0,19.0,False,Kennedy Family Athletic Complex,espn,2023-12-31,umasslowellriverhawks,emersonlions,2023-12-31|umasslowellriverhawks|emersonlions,6,True,16
401597301,2023,2023-12-31,2023-12-31 20:00:00+00:00,UNLV Rebels,Carroll (MT) Fighting Saints,87,51,42.0,20.0,45.0,31.0,False,Thomas & Mack Center,espn,2023-12-31,unlvrebels,carrollmtfightingsaints,2023-12-31|unlvrebels|carrollmtfightingsaints,6,True,16
401607361,2023,2023-12-31,2023-12-31 23:00:00+00:00,Utah Utes,Washington Huskies,95,90,35.0,46.0,60.0,44.0,False,Jon M. Huntsman Center,espn,2023-12-31,utahutes,washingtonhuskies,2023-12-31|utahutes|washingtonhuskies,6,True,16
401587672,2023,2023-12-31,2023-12-31 20:00:00+00:00,Youngstown State Penguins,Oakland Golden Grizzlies,81,88,39.0,35.0,42.0,53.0,False,Beeghly Center,espn,2023-12-31,youngstownstatepenguins,oaklandgoldengrizzlies,2023-12-31|youngstownstatepenguins|oaklandgoldengrizzlies,6,True,16
401600618,2024,2024-01-01,2024-01-01 17:00:00+00:00,Drexel Dragons,Hampton Pirates,99,65,55.0,34.0,44.0,31.0,False,Daskalakis Athletic Center,espn,2024-01-01,drexeldragons,hamptonpirates,2024-01-01|drexeldragons|hamptonpirates,6,True,16
2024-01-01-0,2024,2024-01-01,,HOME,AWAY,,,,,,,,,ncaa,2024-01-01,home,away,2024-01-01|home|away,0,False,0
401584379,2024,2024-01-01,2024-01-01 16:00:00+00:00,Liberty Flames,Boyce Bulldogs,88,46,48.0,23.0,40.0,23.0,False,Liberty Arena (VA),espn,2024-01-01,libertyflames,boycebulldogs,2024-01-01|libertyflames|boycebulldogs,6,True,16
401578016,2024,2024-01-01,2024-01-01 21:00:00+00:00,TCU Horned Frogs,East Texas A&M Lions,77,42,47.0,20.0,30.0,22.0,False,Schollmaier Arena,espn,2024-01-01,tcuhornedfrogs,easttexasamlions,2024-01-01|tcuhornedfrogs|easttexasamlions,6,True,16
401583733,2024,2024-01-01,2024-01-01 19:00:00+00:00,Texas Longhorns,UT Arlington Mavericks,79,62,39.0,32.0,40.0,30.0,False,Moody Center,espn,2024-01-01,texaslonghorns,utarlingtonmavericks,2024-01-01|texaslonghorns|utarlingtonmavericks,6,True,16
401587120,2024,2024-01-01,2024-01-01 19:00:00+00:00,Texas Tech Red Raiders,North Alabama Lions,85,57,44.0,27.0,41.0,30.0,False,United Supermarkets Arena,espn,2024-01-01,texastechredraiders,northalabamalions,2024-01-01|texastechredraiders|northalabamalions,6,True,16
401594443,2024,2024-01-02,2024-01-02 21:00:00+00:00,Air Force Falcons,Utah State Aggies,60,88,29.0,42.0,31.0,46.0,False,Clune Arena,espn,2024-01-02,airforcefalcons,utahstateaggies,2024-01-02|airforcefalcons|utahstateaggies,6,True,16
401600117,2024,2024-01-02,2024-01-03 00:00:00+00:00,Alabama State Hornets,Johnson University Florida Suns,84,53,40.0,27.0,44.0,26.0,False,Dunn-Oliver Acadome,espn,2024-01-02,alabamastatehornets,johnsonuniversityfloridasuns,2024-01-02|alabamastatehornets|johnsonuniversityfloridasuns,6,True,16
401583801,2024,2024-01-02,2024-01-03 02:00:00+00:00,Auburn Tigers,Pennsylvania Quakers,88,68,51.0,32.0,37.0,36.0,False,Neville Arena,espn,2024-01-02,auburntigers,pennsylvaniaquakers,2024-01-02|auburntigers|pennsylvaniaquakers,6,True,16
401598580,2024,2024-01-02,2024-01-03 01:00:00+00:00,Baylor Bears,Cornell Big Red,98,79,58.0,42.0,40.0,37.0,False,Foster Pavilion,espn,2024-01-02,baylorbears,cornellbigred,2024-01-02|baylorbears|cornellbigred,6,True,16
401604099,2024,2024-01-02,2024-01-03 00:00:00+00:00,Boston College Eagles,Wake Forest Demon Deacons,78,84,40.0,36.0,38.0,48.0,False,Conte Forum,espn,2024-01-02,bostoncollegeeagles,wakeforestdemondeacons,2024-01-02|bostoncollegeeagles|wakeforestdemondeacons,6,True,16
401588616,2024,2024-01-02,2024-01-03 00:00:00+00:00,Bowling Green Falcons,Eastern Michigan Eagles,92,90,34.0,42.0,48.0,40.0,False,Stroh Center,espn,2024-01-02,bowlinggreenfalcons,easternmichiganeagles,2024-01-02|bowlinggreenfalcons|easternmichiganeagles,6,True,16
401577666,2024,2024-01-02,2024-01-03 00:00:00+00:00,Brown Bears,Vermont Catamounts,70,71,42.0,34.0,28.0,37.0,False,Pizzitola Sports Center,espn,2024-01-02,brownbears,vermontcatamounts,2024-01-02|brownbears|vermontcatamounts,6,True,16
401588617,2024,2024-01-02,2024-01-03 00:00:00+00:00,Central Michigan Chippewas,Buffalo Bulls,64,76,18.0,36.0,46.0,40.0,False,McGuirk Arena,espn,2024-01-02,centralmichiganchippewas,buffalobulls,2024-01-02|centralmichiganchippewas|buffalobulls,6,True,16
401606629,2024,2024-01-02,2024-01-03 03:30:00+00:00,Colorado State Rams,New Mexico Lobos,76,68,33.0,30.0,43.0,38.0,False,Moby Arena,espn,2024-01-02,coloradostaterams,newmexicolobos,2024-01-02|coloradostaterams|newmexicolobos,6,True,16
401601822,2024,2024-01-02,2024-01-03 02:00:00+00:00,Drake Bulldogs,Illinois State Redbirds,88,71,47.0,28.0,41.0,43.0,False,Knapp Center,espn,2024-01-02,drakebulldogs,illinoisstateredbirds,2024-01-02|drakebulldogs|illinoisstateredbirds,6,True,16
401604100,2024,2024-01-02,2024-01-03 02:00:00+00:00,Duke Blue Devils,Syracuse Orange,86,66,35.0,33.0,51.0,33.0,False,Cameron Indoor Stadium,espn,2024-01-02,dukebluedevils,syracuseorange,2024-01-02|dukebluedevils|syracuseorange,6,True,16
401602055,2024,2024-01-02,2024-01-03 00:00:00+00:00,Florida Atlantic Owls,East Carolina Pirates,79,64,35.0,36.0,44.0,28.0,False,Eleanor R. Baldwin Arena,espn,2024-01-02,floridaatlanticowls,eastcarolinapirates,2024-01-02|floridaatlanticowls|eastcarolinapirates,6,True,16
401599469,2024,2024-01-02,2024-01-03 00:00:00+00:00,Georgetown Hoyas,Creighton Bluejays,60,77,24.0,28.0,36.0,49.0,False,Capital One Arena,espn,2024-01-02,georgetownhoyas,creightonbluejays,2024-01-02|georgetownhoyas|creightonbluejays,6,True,16
401606612,2024,2024-01-02,2024-01-02 22:15:00+00:00,Grambling Tigers,College Of Biblical Studies Ambassadors,84,72,47.0,39.0,37.0,33.0,False,Fredrick C. Hobdy Assembly Center,espn,2024-01-02,gramblingtigers,collegeofbiblicalstudiesambassadors,2024-01-02|gramblingtigers|collegeofbiblicalstudiesambassadors,6,True,16
401581746,2024,2024-01-02,2024-01-03 00:00:00+00:00,Harvard Crimson,UAlbany Great Danes,76,71,39.0,30.0,37.0,41.0,False,Lavietes Pavilion,espn,2024-01-02,harvardcrimson,ualbanygreatdanes,2024-01-02|harvardcrimson|ualbanygreatdanes,6,True,16
2024-01-02-0,2024,2024-01-02,,HOME,AWAY,,,,,,,,,ncaa,2024-01-02,home,away,2024-01-02|home|away,0,False,0
401600307,2024,2024-01-02,2024-01-03 02:00:00+00:00,Illinois Fighting Illini,Northwestern Wildcats,96,66,46.0,29.0,50.0,37.0,False,State Farm Center,espn,2024-01-02,illinoisfightingillini,northwesternwildcats,2024-01-02|illinoisfightingillini|northwesternwildcats,6,True,16
401604808,2024,2024-01-02,2024-01-03 00:30:00+00:00,Incarnate Word Cardinals,Our Lady Of The Lake Saints,83,74,45.0,31.0,38.0,43.0,False,McDermott Center,espn,2024-01-02,incarnatewordcardinals,ourladyofthelakesaints,2024-01-02|incarnatewordcardinals|ourladyofthelakesaints,6,True,16
401598975,2024,2024-01-02,2024-01-03 01:00:00+00:00,Kansas State Wildcats,Chicago State Cougars,62,55,27.0,30.0,35.0,25.0,False,Bramlage Coliseum,espn,2024-01-02,kansasstatewildcats,chicagostatecougars,2024-01-02|kansasstatewildcats|chicagostatecougars,6,True,16
401588618,2024,2024-01-02,2024-01-03 00:00:00+00:00,Kent State Golden Flashes,Ball State Cardinals,82,69,41.0,30.0,41.0,39.0,False,M.A.C. Center,espn,2024-01-02,kentstategoldenflashes,ballstatecardinals,2024-01-02|kentstategoldenflashes|ballstatecardinals,6,True,16
401604794,2024,2024-01-02,2024-01-02 23:00:00+00:00,Maryland Eastern Shore Hawks,Clarks Summit Defenders,95,37,37.0,16.0,58.0,21.0,False,Hytche Center,espn,2024-01-02,marylandeasternshorehawks,clarkssummitdefenders,2024-01-02|marylandeasternshorehawks|clarkssummitdefenders,6,True,16
401600308,2024,2024-01-02,2024-01-03 00:00:00+00:00,Maryland Terrapins,Purdue Boilermakers,53,67,19.0,32.0,34.0,35.0,False,XFINITY Center,espn,2024-01-02,marylandterrapins,purdueboilermakers,2024-01-02|marylandterrapins|purdueboilermakers,6,True,16
401588615,2024,2024-01-02,2024-01-03 00:00:00+00:00,Miami (OH) RedHawks,Western Michigan Broncos,74,83,41.0,44.0,33.0,39.0,False,Millett Hall,espn,2024-01-02,miamiohredhawks,westernmichiganbroncos,2024-01-02|miamiohredhawks|westernmichiganbroncos,6,True,16
401601823,2024,2024-01-02,2024-01-03 01:00:00+00:00,Murray State Racers,UIC Flames,85,73,43.0,43.0,42.0,30.0,False,CFSB Center,espn,2024-01-02,murraystateracers,uicflames,2024-01-02|murraystateracers|uicflames,6,True,16
401588619,2024,2024-01-02,2024-01-03 01:00:00+00:00,Northern Illinois Huskies,Akron Zips,51,73,16.0,35.0,35.0,38.0,False,NIU Convocation Center,espn,2024-01-02,northernillinoishuskies,akronzips,2024-01-02|northernillinoishuskies|akronzips,6,True,16
401588614,2024,2024-01-02,2024-01-03 00:00:00+00:00,Ohio Bobcats,Toledo Rockets,77,86,32.0,38.0,45.0,48.0,False,Convocation Center (OH),espn,2024-01-02,ohiobobcats,toledorockets,2024-01-02|ohiobobcats|toledorockets,6,True,16
401604101,2024,2024-01-02,2024-01-03 00:00:00+00:00,Pittsburgh Panthers,North Carolina Tar Heels,57,70,28.0,31.0,29.0,39.0,False,Petersen Events Center,espn,2024-01-02,pittsburghpanthers,northcarolinatarheels,2024-01-02|pittsburghpanthers|northcarolinatarheels,6,True,16
401608786,2024,2024-01-02,2024-01-02 22:00:00+00:00,Sam Houston Bearkats,Dallas Crusaders,93,53,55.0,25.0,38.0,28.0,False,Bernard G. Johnson Coliseum,espn,2024-01-02,samhoustonbearkats,dallascrusaders,2024-01-02|samhoustonbearkats|dallascrusaders,6,True,16
401602057,2024,2024-01-02,2024-01-03 02:00:00+00:00,SMU Mustangs,Charlotte 49ers,66,54,32.0,24.0,34.0,30.0,False,Moody Coliseum (Dallas),espn,2024-01-02,smumustangs,charlotte49ers,2024-01-02|smumustangs|charlotte49ers,6,True,16
401601821,2024,2024-01-02,2024-01-03 01:00:00+00:00,Southern Illinois Salukis,Belmont Bruins,73,63,34.0,31.0,39.0,32.0,False,Banterra Center,espn,2024-01-02,southernillinoissalukis,belmontbruins,2024-01-02|southernillinoissalukis|belmontbruins,6,True,16
401599470,2024,2024-01-02,2024-01-03 01:30:00+00:00,St. John's Red Storm,Butler Bulldogs,86,70,45.0,38.0,41.0,32.0,False,Carnesecca Arena,espn,2024-01-02,stjohnsredstorm,butlerbulldogs,2024-01-02|stjohnsredstorm|butlerbulldogs,6,True,16
401575525,2024,2024-01-02,2024-01-03 00:00:00+00:00,Tennessee Volunteers,Norfolk State Spartans,87,50,43.0,18.0,44.0,32.0,False,Food City Center,espn,2024-01-02,tennesseevolunteers,norfolkstatespartans,2024-01-02|tennesseevolunteers|norfolkstatespartans,6,True,16
401599471,2024,2024-01-02,2024-01-02 23:30:00+00:00,UConn Huskies,DePaul Blue Demons,85,56,38.0,19.0,47.0,37.0,False,Gampel Pavilion,espn,2024-01-02,uconnhuskies,depaulbluedemons,2024-01-02|uconnhuskies|depaulbluedemons,6,True,16
401621842,2024,2024-01-02,2024-01-02 21:00:00+00:00,UNLV Rebels,Bethesda University Flames,112,56,54.0,28.0,58.0,28.0,False,Thomas & Mack Center,espn,2024-01-02,unlvrebels,bethesdauniversityflames,2024-01-02|unlvrebels|bethesdauniversityflames,6,True,16
401602056,2024,2024-01-02,2024-01-03 02:00:00+00:00,UTSA Roadrunners,UAB Blazers,76,78,40.0,39.0,36.0,39.0,False,UTSA Convocation Center,espn,2024-01-02,utsaroadrunners,uabblazers,2024-01-02|utsaroadrunners|uabblazers,6,True,16
401600306,2024,2024-01-02,2024-01-03 00:00:00+00:00,Wisconsin Badgers,Iowa Hawkeyes,83,72,32.0,32.0,51.0,40.0,False,Kohl Center,espn,2024-01-02,wisconsinbadgers,iowahawkeyes,2024-01-02|wisconsinbadgers|iowahawkeyes,6,True,16
401602988,2024,2024-01-02,2024-01-03 01:30:00+00:00,Wyoming Cowboys,San José State Spartans,75,73,35.0,47.0,40.0,26.0,False,Arena-Auditorium,espn,2024-01-02,wyomingcowboys,sanjosstatespartans,2024-01-02|wyomingcowboys|sanjosstatespartans,6,True,16
401597384,2024,2024-01-03,2024-01-04 00:00:00+00:00,American University Eagles,Lehigh Mountain Hawks,75,66,39.0,36.0,36.0,30.0,False,Bender Arena,espn,2024-01-03,americanuniversityeagles,lehighmountainhawks,2024-01-03|americanuniversityeagles|lehighmountainhawks,6,True,16
401594485,2024,2024-01-03,2024-01-04 00:00:00+00:00,Bucknell Bison,Holy Cross Crusaders,70,58,23.0,20.0,47.0,38.0,False,Sojka Pavilion,espn,2024-01-03,bucknellbison,holycrosscrusaders,2024-01-03|bucknellbison|holycrosscrusaders,6,True,16
401574422,2024,2024-01-03,2024-01-03 18:00:00+00:00,Central Arkansas Bears,Champion Christian Tigers,120,54,65.0,17.0,55.0,37.0,False,Farris Center,espn,2024-01-03,centralarkansasbears,championchristiantigers,2024-01-03|centralarkansasbears|championchristiantigers,6,True,16
401601213,2024,2024-01-03,2024-01-04 00:00:00+00:00,Charleston Southern Buccaneers,Presbyterian Blue Hose,61,68,25.0,35.0,36.0,33.0,False,Buccaneer Fieldhouse,espn,2024-01-03,charlestonsouthernbuccaneers,presbyterianbluehose,2024-01-03|charlestonsouthernbuccaneers|presbyterianbluehose,6,True,16
401594508,2024,2024-01-03,2024-01-04 00:00:00+00:00,Colgate Raiders,Loyola Maryland Greyhounds,78,55,32.0,27.0,46.0,28.0,False,Cotterell Court,espn,2024-01-03,colgateraiders,loyolamarylandgreyhounds,2024-01-03|colgateraiders|loyolamarylandgreyhounds,6,True,16
401596821,2024,2024-01-03,2024-01-04 00:00:00+00:00,Davidson Wildcats,Dayton Flyers,59,72,21.0,36.0,38.0,36.0,False,John M. Belk Arena,espn,2024-01-03,davidsonwildcats,daytonflyers,2024-01-03|davidsonwildcats|daytonflyers,6,True,16
401594599,2024,2024-01-03,2024-01-04 02:30:00+00:00,Denver Pioneers,Idaho State Bengals,95,82,40.0,46.0,37.0,31.0,False,Hamilton Gymnasium,espn,2024-01-03,denverpioneers,idahostatebengals,2024-01-03|denverpioneers|idahostatebengals,6,True,16
401587890,2024,2024-01-03,2024-01-04 00:00:00+00:00,East Tennessee State Buccaneers,Mercer Bears,80,69,42.0,30.0,38.0,39.0,False,Freedom Hall (TN),espn,2024-01-03,easttennesseestatebuccaneers,mercerbears,2024-01-03|easttennesseestatebuccaneers|mercerbears,6,True,16
401604102,2024,2024-01-03,2024-01-04 00:00:00+00:00,Florida State Seminoles,Georgia Tech Yellow Jackets,82,71,32.0,19.0,50.0,52.0,False,Tucker Center,espn,2024-01-03,floridastateseminoles,georgiatechyellowjackets,2024-01-03|floridastateseminoles|georgiatechyellowjackets,6,True,16
401596820,2024,2024-01-03,2024-01-04 00:00:00+00:00,George Washington Revolutionaries,Fordham Rams,113,119,44.0,48.0,41.0,37.0,False,Charles E. Smith Center,espn,2024-01-03,georgewashingtonrevolutionaries,fordhamrams,2024-01-03|georgewashingtonrevolutionaries|fordhamrams,6,True,16
2024-01-03-0,2024,2024-01-03,,HOME,AWAY,,,,,,,,,ncaa,2024-01-03,home,away,2024-01-03|home|away,0,False,0
401587190,2024,2024-01-03,2024-01-03 21:00:00+00:00,Howard Bison,Yale Bulldogs,78,86,31.0,36.0,40.0,35.0,False,Burr Gymnasium,espn,2024-01-03,howardbison,yalebulldogs,2024-01-03|howardbison|yalebulldogs,6,True,16
401580030,2024,2024-01-03,2024-01-04 02:00:00+00:00,Idaho Vandals,St. Thomas-Minnesota Tommies,67,75,36.0,38.0,31.0,37.0,False,ICCU Arena,espn,2024-01-03,idahovandals,stthomasminnesotatommies,2024-01-03|idahovandals|stthomasminnesotatommies,6,True,16
401601825,2024,2024-01-03,2024-01-04 00:00:00+00:00,Indiana State Sycamores,Evansville Purple Aces,87,73,48.0,37.0,39.0,36.0,False,Hulman Center,espn,2024-01-03,indianastatesycamores,evansvillepurpleaces,2024-01-03|indianastatesycamores|evansvillepurpleaces,6,True,16
401604269,2024,2024-01-03,2024-01-04 00:00:00+00:00,Lafayette Leopards,Army Black Knights,52,47,31.0,28.0,21.0,19.0,False,Kirby Sports Center,espn,2024-01-03,lafayetteleopards,armyblackknights,2024-01-03|lafayetteleopards|armyblackknights,6,True,16
401596819,2024,2024-01-03,2024-01-03 23:30:00+00:00,La Salle Explorers,George Mason Patriots,62,77,43.0,37.0,19.0,40.0,False,Tom Gola Arena,espn,2024-01-03,lasalleexplorers,georgemasonpatriots,2024-01-03|lasalleexplorers|georgemasonpatriots,6,True,16
401600078,2024,2024-01-03,2024-01-04 00:00:00+00:00,Louisiana Tech Bulldogs,Dallas Christian Crusaders,96,55,53.0,23.0,43.0,32.0,False,Thomas Assembly Center,espn,2024-01-03,louisianatechbulldogs,dallaschristiancrusaders,2024-01-03|louisianatechbulldogs|dallaschristiancrusaders,6,True,16
401596818,2024,2024-01-03,2024-01-04 00:00:00+00:00,Massachusetts Minutemen,Duquesne Dukes,80,61,40.0,32.0,40.0,29.0,False,Mullins Center,espn,2024-01-03,massachusettsminutemen,duquesnedukes,2024-01-03|massachusettsminutemen|duquesnedukes,6,True,16
401604103,2024,2024-01-03,2024-01-04 01:00:00+00:00,Miami Hurricanes,Clemson Tigers,95,82,35.0,41.0,60.0,41.0,False,Watsco Center,espn,2024-01-03,miamihurricanes,clemsontigers,2024-01-03|miamihurricanes|clemsontigers,6,True,16
